OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,longitude,latitude,session_source_key
373,6150378,,DEFAULT,nan,nan,wildcad,nan,nan,CAGVCC,nan,,,,,,,,,Unknown,,,,,1551722105000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,YRRD Piles - Camp ,,RX,FI,39.47723,-121.1384,nan,nan,{3ED9F169-EBF7-4483-8218-DAD79801B60C},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000088,nan,nan,,Yuba,CAGVCC,06115,FS,CATNF,,,,,,,,nan,,NC07,FS,CATNF,US-CA,,,,,nan,2019-CATNF-000088,No Decision,nan,,nan,1557844513513,1571333327613,0,,,{3ED9F169-EBF7-4483-8218-DAD79801B60C},4f8846b7-a449-4dc1-9bce-445749bd987d,,-121.05069999999996,39.50002000000006,nifc_wildfire_incidents
374,4017967,,DEFAULT,nan,nan,ics209,257.4,nan,,30000.0,,,,,Minimal,Smoldering,Short Crown Runs,Spotting,Unknown,,,LN4X,,1523653200000,Type 3 Incident,nan,0.0,100.0,0.0,0.0,,,SACC,1523908800000.0,1523829600000.0,1523908800000.0,F,Type 3 IC,Dollar Pond,"4 miles NW of Binger, OK",WF,FI,nan,nan,nan,nan,{7AB832F9-25D1-41C2-A980-E51F9BF17F0D},nan,0,0.0,1.0,0,1.0,0.0,nan,1,180043,100.0,100.0,,Caddo,ARAOC,40015,BIA,OKANA,,,,,,,,nan,,SA02,DVF,OKOKS,US-OK,,,Timber (Grass and Understory),Short Grass (1 foot),8.0,2018-OKOKS-180043,No Decision,nan,,nan,1523733050773,1523909738727,0,,,{7AB832F9-25D1-41C2-A980-E51F9BF17F0D},76a03a8a-f408-4ac7-b2b9-8002c5b06907,,-98.39,35.33000000000004,nifc_wildfire_incidents
375,21424789,,DEFAULT,nan,nan,cfcad,nan,0.1,CABDCC,nan,,,,,,,,,Undetermined,,,,,1631078667000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,JOHNSON RD / DEL ROSA RD,,WF,FI,34.462819,-117.549377,nan,nan,{E38A5D16-7FFC-4BED-9BE0-0D38CC540803},nan,0,0.0,0.0,0,0.0,0.0,nan,1,013045,nan,nan,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,nan,,SC15,CDF,CABDU,US-CA,,,,,nan,2021-CABDU-013045,No Decision,nan,,nan,1631079827620,1631079985693,0,,,{E38A5D16-7FFC-4BED-9BE0-0D38CC540803},a0394044-e441-4242-b51a-44fc1327329c,,-117.549377,34.462819000000025,nifc_wildfire_incidents
376,3259508,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Undetermined,,,,,1499375976000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-199484,,WF,FI,34.05619049,-117.9900589,nan,nan,{CDFA42AD-F533-483E-87AB-D037D4F7EBA9},nan,0,nan,nan,0,nan,nan,nan,1,199484,nan,nan,,Los Angeles,,06037,,,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2017-CALAC-199484,No Decision,nan,,nan,1499388384433,1499388611750,0,,,{CDFA42AD-F533-483E-87AB-D037D4F7EBA9},c0591895-f893-4e49-b5fe-921f88ba86d3,,-117.99005889999997,34.05619049000006,nifc_wildfire_incidents
377,19988392,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1623287300000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-175437,,WF,FI,34.10476,-117.82088,nan,nan,{C7FC3A7C-3EF2-442F-B39D-7C4E210A1CB2},nan,0,nan,nan,0,nan,nan,nan,1,175437,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2021-CALAC-175437,No Decision,nan,,nan,1623287450810,1623287631310,0,,,{C7FC3A7C-3EF2-442F-B39D-7C4E210A1CB2},8e59eed7-e6c4-49d3-9658-38b2b3888f09,,-117.82179999999994,34.10666000000003,nifc_wildfire_incidents
378,1417263,,DEFAULT,nan,nan,wildcad,17.2,17.3,MTMCC,nan,,,,,,,,,Natural,,,,,1467502344000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,Bascom - Rosebud,,WF,FI,46.60089,-107.741,17.3,nan,{C718E154-E8BD-4D7E-AEA2-16E3576BA887},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000117,nan,nan,,Rosebud,,30087,,,,,,,,,,nan,,NR14,C&L,MTLG29,US-MT,,,,,nan,2016-MTLG29-000117,No Decision,nan,,nan,1467503201180,1467908234153,0,,,{C718E154-E8BD-4D7E-AEA2-16E3576BA887},9a4ed79a-0832-4d2d-84f7-a46ab87fcbcf,,-107.741,46.60089000000005,nifc_wildfire_incidents
379,1153987,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J6UE,,1457737680000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,WEST SIDE II,,WF,FI,nan,nan,nan,nan,{5A0119DC-0AC3-4B19-ADD8-29FC67EB3954},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000017,nan,nan,,Sioux,,38085,,NDSRA,,BIA,Federal,,,,,nan,,,,NDSRA,US-ND,,,,,nan,2016-NDSRA-000017,No Decision,nan,,nan,1457813701977,1457813739947,0,,,{5A0119DC-0AC3-4B19-ADD8-29FC67EB3954},058a9be9-5948-4c98-8f3c-169b77105e55,,-100.63299999999998,46.085300000000075,nifc_wildfire_incidents
380,23864133,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1665135558000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-341441,,WF,FI,33.80901,-118.2875,nan,nan,{FB3B2706-B4BB-44E5-990C-676793A8E9BC},nan,0,nan,nan,0,nan,nan,nan,1,341441,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-341441,No Decision,nan,,nan,1665136609170,1665136609170,0,,,{EEE6F783-058E-48F2-92BF-86658710F6BF},9da9c2ee-2b3e-4a0b-984d-fefbe8deb5a0,,-118.2875,33.80901,nifc_wildfire_incidents
381,3220279,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,K4C1,,1499292900000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,CEDAR,,WF,FI,nan,nan,nan,nan,{E8BB3311-542F-4483-9C63-AD64582539D7},nan,0,0.0,0.0,0,1.0,0.0,nan,1,000060,nan,nan,,Ziebach,,46137,,SDCRA,,BIA,Federal,,,,,nan,,RM53,BIA,SDCRA,US-SD,,,,,nan,2017-SDCRA-000060,No Decision,nan,,nan,1499295663380,1499295711740,0,,,{E8BB3311-542F-4483-9C63-AD64582539D7},4fd7557a-075e-4ff2-90c2-407d308235e5,,-101.21666666999994,44.990555560000075,nifc_wildfire_incidents
382,737407,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JP8S,,1430674200000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,ROOSA GAP WF,,WF,FI,nan,nan,nan,nan,{52CA230C-F321-4D51-B291-104B8C15D66D},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000000,nan,nan,,Sullivan,,36105,,,,,,,,,,nan,,,,MDBWR,US-NY,,,,,nan,2015-MDBWR-000000,No Decision,nan,,nan,1431521764067,1431521764067,0,,,{52CA230C-F321-4D51-B291-104B8C15D66D},07d39a92-1d0e-479f-b902-5451d542215a,,-74.43579999999997,41.61360000000008,nifc_wildfire_incidents
383,3688543,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,LHK1,,1511229000000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,LOST,,WF,FI,nan,nan,nan,nan,{E006D012-83AA-43AA-B159-C25838D13D56},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000273,nan,nan,,Shannon,,46113,,SDPRA,,BIA,Federal,,,,,nan,,RM55,BIA,SDPRA,US-SD,,,,,nan,2017-SDPRA-000273,No Decision,nan,,nan,1511277682087,1511277728967,0,,,{E006D012-83AA-43AA-B159-C25838D13D56},3c9c359e-14c6-41ad-af0c-5ea3e36ad465,,-102.83333332999996,43.004166670000075,nifc_wildfire_incidents
384,21956792,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,PBY3,,1633538100000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,STATE,,WF,FI,nan,nan,nan,nan,{8ECE041B-61DA-4788-B372-122497A09341},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000107,nan,nan,,Mountrail,NDNDC,38061,SFS,NDNDS,,State,Other,,,,,nan,,NR15,BIA,NDFBA,US-ND,,,,,nan,2021-NDFBA-000107,No Decision,nan,,nan,1634143380960,1634143380960,0,,,{8ECE041B-61DA-4788-B372-122497A09341},a76f9f00-70bf-43e1-b032-c4b6f0813a9a,,-102.41888888899996,47.97638888900008,nifc_wildfire_incidents
385,14446388,,DEFAULT,nan,nan,cfcad,nan,0.1,CAYICC,nan,,,,,,,,,Unknown,,,,,1599289879000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,NELSON,,WF,FI,41.639733,-122.465367,nan,nan,{E8169E23-8807-4603-9825-AF329CC14FF0},nan,0,nan,nan,0,nan,nan,nan,1,006954,nan,nan,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,nan,,NC06,,CASKU,US-CA,,,,,nan,2020-CASKU-006954,No Decision,nan,,nan,1599289881990,1599511063033,0,,,{E8169E23-8807-4603-9825-AF329CC14FF0},4c93c974-5e59-4e7e-ac01-7a490fae9d55,,-122.46536699999996,41.639733000000035,nifc_wildfire_incidents
386,6375976,,DEFAULT,nan,nan,wildcad,nan,nan,CAANCC,nan,,,,,,,,,Unknown,,,,,1555336303000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,COLDBROOK BROADCAST RX  4/16,,RX,FI,34.28846,-117.8456,nan,nan,{1CECD526-CB7D-47A8-B176-4EC8CBF2D7F3},nan,0,0.0,0.0,0,0.0,0.0,nan,1,001309,nan,nan,,Los Angeles,CAANCC,06037,FS,CAANF,,,,,,,,nan,,SC09,FS,CAANF,US-CA,,,,,nan,2019-CAANF-001309,No Decision,nan,,nan,1561733588577,1561733590020,0,,,{1CECD526-CB7D-47A8-B176-4EC8CBF2D7F3},91ac90ec-4043-4ca1-ad01-c9a1c4c0a9db,,-117.8456,34.28846000000004,nifc_wildfire_incidents
387,19731594,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1621390331000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-151049,,WF,FI,33.9616,-118.3695,nan,nan,{CE440164-BC57-4826-AA0C-5BA4209A8FC2},nan,0,nan,nan,0,nan,nan,nan,1,151049,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2021-CALAC-151049,No Decision,nan,,nan,1621390490510,1621390490510,0,,,{CE440164-BC57-4826-AA0C-5BA4209A8FC2},8141687a-447b-4595-b59c-c83fe36b1f8c,,-118.36949999999996,33.96160000000003,nifc_wildfire_incidents
388,20644789,,DEFAULT,nan,nan,cfcad,nan,0.1,CAFKCC,nan,,,,,,,,,Undetermined,,,,,1627243138000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,CLOVIS,,WF,FI,36.63446,-119.6949,nan,nan,{05A846EE-D0E2-425B-BF60-5FE9067D9957},nan,0,0.0,0.0,0,0.0,0.0,nan,1,011553,nan,nan,,Fresno,CASICC,06019,,,,Private,Private,,,,,nan,,SC05,CDF,CAFKU,US-CA,,,,,nan,2021-CAFKU-011553,No Decision,nan,,nan,1627243943120,1627243971350,0,,,{05A846EE-D0E2-425B-BF60-5FE9067D9957},3306c9a7-fba8-41d0-b6ea-9355299955b0,,-119.69489999999996,36.63446000000005,nifc_wildfire_incidents
389,18739588,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1613105539000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-048987,,WF,FI,33.96126,-118.24346,nan,nan,{0A00F036-2A8F-40AB-97A9-877B0EF1F8B0},nan,0,nan,nan,0,nan,nan,nan,1,048987,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2021-CALAC-048987,No Decision,nan,,nan,1613105798850,1613105821193,0,,,{0A00F036-2A8F-40AB-97A9-877B0EF1F8B0},3388dcc9-04fb-44d4-a306-873bf15d8850,,-118.24345999999996,33.96126000000004,nifc_wildfire_incidents
390,6185582,,DEFAULT,nan,nan,wildcad,nan,nan,CAPNFC,nan,,,,,,,,,Unknown,,,,,1558205406000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,Gansner Park Drive ,,RX,FI,39.94649,-120.9536,nan,nan,{84E86BDF-8A24-4823-80D9-77C43CA64018},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000359,nan,nan,,Plumas,CAPNFC,06063,FS,CAPNF,,,,,,,,nan,,NC07,FS,CAPNF,US-CA,,,,,nan,2019-CAPNF-000359,No Decision,nan,,nan,1558205742403,1558205742403,0,,,{84E86BDF-8A24-4823-80D9-77C43CA64018},b95ed35b-2be5-4f6b-959c-052efbb7d453,,-120.9536,39.94649000000004,nifc_wildfire_incidents
391,9463180,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1591975247000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-172245,,WF,FI,34.32415,-118.45252,nan,nan,{03120008-DEC3-4D63-8467-64FAE344ACBF},nan,0,nan,nan,0,nan,nan,nan,1,172245,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC09,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-172245,No Decision,nan,,nan,1591975600037,1591975608627,0,,,{03120008-DEC3-4D63-8467-64FAE344ACBF},fbd8b9ea-c009-4b38-b388-3b26f5851f4f,,-118.45252,34.32415000000003,nifc_wildfire_incidents
392,6780407,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,MQS9,,1566505800000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,NEW GLOVE,,WF,FI,nan,nan,nan,nan,{24C46B60-BB2D-42A6-9914-83EB795E2A03},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000281,nan,nan,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2019-NDFTA-000281,No Decision,nan,,nan,1567523981580,1567524029113,0,,,{24C46B60-BB2D-42A6-9914-83EB795E2A03},8badd892-77f2-44c9-bde4-bc2a0356c9e9,,-99.03027799999995,47.981944000000055,nifc_wildfire_incidents
393,23854994,,DEFAULT,nan,nan,wildcad,1.0,1.0,TNTNC,nan,,,,,,,,,Undetermined,,,,,1660573272000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,RX - Turkey Creek Mountain,,RX,FI,35.34175,-84.16074,nan,nan,{333E761D-902D-4E98-9034-A13F47476389},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000258,nan,nan,,Monroe,TNTNC,47123,USFS,TNCNF,,USFS,Federal,,,,,nan,,SA25B,USFS,TNCNF,US-TN,,,,,nan,2022-TNCNF-000258,No Decision,nan,,nan,1660741714100,1660741715923,0,,,{5D0BBE26-28F1-449C-B625-6EDA16848B43},00af9660-f8eb-41ed-914a-6d4b30148ba4,,-84.16074,35.34175,nifc_wildfire_incidents
394,20623589,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,N6SF,,1626901200000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,SHEYTOWN,,WF,FI,nan,nan,nan,nan,{A7DF63F3-3182-4E81-AFB0-A351C8831058},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000345,nan,nan,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2021-NDFTA-000345,No Decision,nan,,nan,1627147730740,1627147730740,0,,,{A7DF63F3-3182-4E81-AFB0-A351C8831058},5cc3fb2e-a000-4880-9f83-42a380d98011,,-99.19444444399994,47.86111111100007,nifc_wildfire_incidents
395,19048000,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1616289846000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-086722,,WF,FI,34.38106,-118.57082,nan,nan,{80ABB265-1CCB-4701-A2A6-3CF8531763B4},nan,0,nan,nan,0,nan,nan,nan,1,086722,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2021-CALAC-086722,No Decision,nan,,nan,1616290118450,1616290133463,0,,,{80ABB265-1CCB-4701-A2A6-3CF8531763B4},90b50102-7003-43af-ab37-19bb1f2a84db,,-118.57081999999996,34.38106000000005,nifc_wildfire_incidents
396,20911589,,DEFAULT,nan,nan,cfcad,nan,0.1,CAMMCC,nan,,,,,,,,,Undetermined,,,,,1628412396000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,S GATEWAY DR  MADERA_CITY,,WF,FI,36.950587,-120.048757,nan,nan,{59E0B3C8-4473-4048-B529-94A1A080977E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,017054,nan,nan,,Madera,CAMMCC,06039,,,,Private,Private,,,,,nan,,SC05,CDF,CAMMU,US-CA,,,,,nan,2021-CAMMU-017054,No Decision,nan,,nan,1628412510113,1628414604220,0,,,{59E0B3C8-4473-4048-B529-94A1A080977E},693f0f04-5f3c-4bf1-a998-c0616c1db60b,,-120.04875699999997,36.95058700000004,nifc_wildfire_incidents
397,540595,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,H8K2,,1405389960000,,nan,nan,nan,nan,nan,,,SWCC,nan,nan,nan,,,J - 55,,WF,FI,nan,nan,nan,nan,{E58580D2-661C-48F9-B3C8-5E9D7423CD31},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000034,nan,nan,,Rio Arriba,,35039,,NMJIA,,BIA,Federal,,,,,nan,,,,NMJIA,US-NM,,,,,nan,2014-NMJIA-000034,No Decision,nan,,nan,1405529370000,1405529391257,0,,,{E58580D2-661C-48F9-B3C8-5E9D7423CD31},d46c59d7-785b-460a-b270-fa3d4f48d97e,,-106.95599999999996,36.53780000000006,nifc_wildfire_incidents
398,2415969,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KZ5W,,1493507700000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,DIP STICK,,WF,FI,nan,nan,nan,nan,{6F7FA0E5-14F1-4B35-8229-37282BF3889C},nan,0,0.0,0.0,0,0.0,1.0,nan,1,000043,nan,nan,,Rolette,,38079,,NDTMA,,BIA,Federal,,,,,nan,,NR17,BIA,NDTMA,US-ND,,,,,nan,2017-NDTMA-000043,No Decision,nan,,nan,1493650822130,1493650869747,0,,,{6F7FA0E5-14F1-4B35-8229-37282BF3889C},49798eac-e993-45fe-b3c7-8ab22f7e738b,,-99.87305555999995,48.85611111000003,nifc_wildfire_incidents
399,23840756,,DEFAULT,nan,nan,cfcad,nan,0.01,CAFKCC,nan,,,,,,,,,Undetermined,,,,,1650915513000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,SIERRA,,WF,FI,36.83292,-120.428498,nan,nan,{283BD58F-FE6B-4C6F-B51E-26D2E88F0820},nan,0,0.0,0.0,0,0.0,0.0,nan,1,006210,nan,nan,,Fresno,CASICC,06019,,,,Private,Private,,,,,nan,,SC05,CAL FIRE,CAFKU,US-CA,,,,,nan,2022-CAFKU-006210,No Decision,nan,,nan,1656073235267,1656073235267,0,,,{A3327056-B069-4275-B2FA-7EE255E066FF},d44ce4f5-6d09-4da3-b23c-8a7c2d8ef368,,-120.428498,36.83292,nifc_wildfire_incidents
400,580558,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JC6E,,1408728660000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,FALL RIVER RD,,WF,FI,nan,nan,nan,nan,{85BEC42D-A058-4422-BA0B-4D36A4FD0019},nan,0,1.0,0.0,0,0.0,0.0,nan,1,140450,nan,nan,,Fall River,,46047,,,,,,,,,,nan,,,,SDSDS,US-SD,,,,,nan,2014-SDSDS-140450,No Decision,nan,,nan,1408732359000,1408732359657,0,,,{85BEC42D-A058-4422-BA0B-4D36A4FD0019},c88c6138-c593-4a0a-9cfc-1323539571b4,,-103.421,43.40330000000006,nifc_wildfire_incidents
401,9772780,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1592332564000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-176664,,WF,FI,34.00954,-118.15832,nan,nan,{D11D1DA5-4525-4A7C-9973-9E6B67FBE24C},nan,0,nan,nan,0,nan,nan,nan,1,176664,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-176664,No Decision,nan,,nan,1592332840283,1592332861037,0,,,{D11D1DA5-4525-4A7C-9973-9E6B67FBE24C},8708bbb7-5d4d-4474-b362-4288ba91f6d5,,-118.15831999999996,34.00954000000007,nifc_wildfire_incidents
402,746374,,DEFAULT,nan,nan,ics209,1.0,nan,,0.0,,,,,,,,,Human,,,,,1432074600000,Type 5 Incident,nan,nan,nan,nan,nan,,,SACC,1432422000000.0,1432389600000.0,1432422000000.0,F,,North  East Levy Street,,WF,FI,nan,nan,nan,nan,{A2FADAB8-E5B3-45F6-A257-F93073D45F1B},nan,0,nan,nan,0,nan,nan,nan,1,2015080121,100.0,nan,,Levy,,12075,,,,,,,,,,nan,,,,FLFLS,US-FL,,,Southern Rough,,1.0,2015-FLFLS-2015080121,No Decision,nan,,nan,1432251702650,1432420550917,0,,,{A2FADAB8-E5B3-45F6-A257-F93073D45F1B},c23ef01f-82f6-4dd6-8a7b-b013a4530735,,-82.60059999999999,29.34140000000008,nifc_wildfire_incidents
403,8116380,,DEFAULT,nan,nan,IROC,nan,nan,CABTCC,nan,,,,,,,,,,,,,,1586173500000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,BALD,,WF,FI,nan,nan,nan,nan,{D6A4AD21-83D1-4059-9670-F0ABA689EC5F},nan,0,nan,nan,0,nan,nan,nan,1,003859,nan,nan,,Butte,CABTCC,06007,,,,,,,,,,nan,,NC07,,CABTU,US-CA,,,,,nan,2020-CABTU-003859,No Decision,nan,,nan,1586177442983,1586177442983,0,,,{D6A4AD21-83D1-4059-9670-F0ABA689EC5F},39fc7a85-07d6-4d72-b6a0-cf228550f3c4,,-121.33527779999996,39.65250000000003,nifc_wildfire_incidents
404,7743985,,DEFAULT,nan,nan,wildcad,nan,nan,AZPHC,nan,,,,,,,,,Unknown,,,,,1477928400000,,nan,nan,nan,nan,nan,,,SWCC,nan,nan,nan,,,Programmatic/Loafer Pile RX-SCA1501P,,RX,FI,33.53407,-109.5439,nan,nan,{281381CD-7BB2-4092-8769-3402E014C5B7},nan,0,0.0,0.0,0,0.0,0.0,nan,1,001509,nan,nan,,Graham,AZPHC,04009,BIA,AZSCA,,,,,,,,nan,,SW08,BIA,AZSCA,US-AZ,,,,,nan,2016-AZSCA-001509,No Decision,nan,,nan,1582820319430,1582820320860,0,,,{281381CD-7BB2-4092-8769-3402E014C5B7},4ebef196-7d94-48ba-8d4f-b9d97989cc06,,-109.54389999999997,33.53407000000004,nifc_wildfire_incidents
405,7542775,,DEFAULT,nan,nan,wildcad,nan,nan,COFTC,nan,,,,,,,,,Unknown,,,,,1579016577000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,Deadhorse/Pratt RX,,RX,FI,40.967183,-105.5906,nan,nan,{6609DC90-E51F-4A60-88ED-3EDCEE3CB115},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000017,nan,nan,,Larimer,COFTC,08069,FS,COARF,,,,,,,,nan,,RM22,FS,COARF,US-CO,,,,,nan,2020-COARF-000017,No Decision,nan,,nan,1579016779777,1580234325240,0,,,{6609DC90-E51F-4A60-88ED-3EDCEE3CB115},f7d9d27f-24d2-4626-bc24-b796b30c8d1f,,-105.59059999999994,40.967183000000034,nifc_wildfire_incidents
406,22419592,,DEFAULT,nan,nan,wildcad,1.0,1.0,MTBRC,nan,,,,,,,,,Undetermined,,,,,1637250678000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,West Fork Barn Piles,,RX,FI,45.80425,-114.2682,nan,nan,{E60AAA28-964F-4ED4-9985-B5EF31181028},nan,0,1.0,0.0,0,0.0,0.0,nan,1,021387,nan,nan,,Ravalli,MTBRC,30081,FS,MTBRF,,USFS,Federal,,,,,nan,,NR06,FS,MTBRF,US-MT,,,,,nan,2021-MTBRF-021387,No Decision,nan,,nan,1637251011103,1637251160083,0,,,{E60AAA28-964F-4ED4-9985-B5EF31181028},8f509cad-6697-4a52-8d96-bb55ab51885b,,-114.26819999999998,45.80425000000008,nifc_wildfire_incidents
